Unnamed: 0,Unnamed: 0.2,Term_id
paper,1013,2884559218557334417
death,1014,-6030284872926328323
showcas,1015,-7654951752203024645
diego,1016,-2390122720446970533
1995,1017,2179804904321334982
2000,1018,2398530404672469924
proprietor,1019,3711173175550285105
heali,1020,-5031869367280867222
cathe,1021,6951766292033194802
shultz,1022,-710898155509240579
largest,1023,1012746936934554690
serial,1024,-2238332331447344842
murder,1025,-7231508965772714485
artwork,1026,4165941029200950621
photo,1027,2488493919477746092
manson,1028,-7560448426385154067
crime,1029,-8545513184366038075
dahlia,1030,878932682673013264
relic,1031,2037341030899035544
violent,1032,-3213879391474839258
fatal,1033,1614446410840844541
macabr,1034,-5867948990777511020
exhibit,1035,-6888510573150199876
guillotin,1036,-714281199020109830
henri,1037,-2993330906209585504
landru,1038,-6482723989015100403
coffin,1039,2186017291991302188
full,1040,7662859709134948458
replica,1041,3915640222984447965
execut,1042,5441280518095532283
devic,1043,-1261586976757327338
mortician,1044,2763321450204622156
autopsi,1045,700668042890479735
pictur,1046,-8143550796262149102
video,1047,-2121350878271572356
taxidermi,1048,1894848265792882729
heaven,1049,7675323319490762835
cult,1050,-8341499776431537240
recruit,1051,3376879645361806660
mustse,1052,491431695726595038
innerghoul,1053,576536987089138638
selfguid,1054,-1677572624341230317
hour,1055,-7931660713417553574
cours,1056,-952096220182956231
long,1057,-1917993624739595147
think,1058,5001785576494143564
shock,1059,1078875226923102647
good,1060,-2130265256244999526
artifact,1061,-3368290317919549225
remind,1062,7136149777959239442
preciou,1063,5502580638895510570
life,1064,572871940286877705
2020,1065,-1098215702477150770
reloc,1066,-5709388675800894904
bibliophil,1067,-3951303150440199482
prefer,1068,-7034188149406948310
prize,1069,9029715334108520715
possess,1070,4242957321696701561
kept,1071,722278197159734055
oppos,1072,6193780976004692570
bookshelf,1073,-1733482835067535459
actual,1074,-6929433855408568498
action,1075,2051440264078511611
bookstor,1076,-4804515316125916981
icon,1077,2550200039446229200
notsosubtli,1078,-4848337804867301140
symbol,1079,6799323619778464976
name,1080,6683128921109768326
grand,1081,-1631828392587609893
atrium,1082,-6529142601009992279
pillar,1083,5387340746528555554
milehigh,1084,-8742278427360032698
guard,1085,6753317768380183989
stack,1086,-7487869396098980591
bookshelv,1087,-8057591109764752783
display,1088,7661549902247562266
abound,1089,-6055924233990220458
impli,1090,2768977435425405170
everyth,1091,429058890264809341
brand,1092,1288732476089759766
sparkli,1093,-1423135732168456272
reason,1094,8030874817216918379
price,1095,229431151849378908
take,1096,-5164555753859544783
great,1097,3532208463806511894
pride,1098,-3549865968100804386
offer,1099,-3143953862685745921
select,1100,-8145941588657825700
wellkept,1101,976618958316919125
vintag,1102,3347948310531977627
well,1103,-2119623563115506186
anyon,1104,155450895601498224
ever,1105,8670160817342692413
love,1106,2006466071784022578
exactli,1107,-5677351984126496886
mean,1108,4436250265847097400
musti,1109,-1408492734443442317
decad,1110,8098667734432759244
smell,1111,-691504780502638208
seemingli,1112,6538952644142332709
sacr,1113,-344359800562740608
almost,1114,-8612744123533028390
disarray,1115,598409137886739261
way,1116,-1535299399768604229
throughout,1117,-5101175175585241848
custombuilt,1118,-1296601823905002314
overstock,1119,-4593426250470550308
copi,1120,28283539482867117
nook,1121,7296313161908053067
winkingli,1122,4437070122331330713
hardback,1123,8087288443887652237
arrang,1124,4893928011286934509
fiction,1125,6852668873233930000
purpos,1126,3355255958120487938
unarrang,1127,-5954873009608300568
meant,1128,233634563406000325
treasur,1129,2988542281729813106
shopper,1130,-8979897376877912726
inch,1131,-288735944343697667
lover,1132,-6049046398901951122
fall,1133,-7057223722930828148
succe,1134,6081264969491568440
walthamstow,1135,3305536253131649601
unremark,1136,-3597466402355450553
gray,1137,-2181120476424745641
drab,1138,-1733965876212594018
flat,1139,6325178988356010307
northeast,1140,7710781650634178990
fring,1141,-6701380832009372455
gentrif,1142,5716262969374185042
brought,1143,6836406185370504184
influx,1144,7435364538510841786
creativ,1145,-7190975883834872017
hipster,1146,-5855037931025428677
face,1147,-8453814384010898522
purpl,1148,9003081432520003581
haze,1149,2427941175562358836
god,1150,588602963501158570
junkyard,1151,-8098179764708354233
kaleidoscop,1152,6662744673971724296
warehousemaz,1153,-3832794003347272224
handmad,1154,8975152169205482479
blaze,1155,2992754818529219611
forth,1156,-6314463211638213040
industri,1157,4176912425921260490
estat,1158,925389211943337112
vega,1159,7113189084988683175
mirag,1160,-4937939355682783697
curat,1161,-2934227677319633012
thirdgener,1162,-4584381461892954104
artisan,1163,6998438412137946441
marcu,1164,5997403411440686471
bracey,1165,6735056492644465548
goji,1166,-2008271706276943150
serv,1167,4012527117042720242
function,1168,4101788529904827012
free,1169,7288693648191314131
galleri,1170,204426209217428780
instagram,1171,-5338075928341715322
bonanza,1172,1900559695888333053
dealer,1173,-5798810199753280251
recycl,1174,1690838846467597045
signag,1175,-96905347919901688
lucr,1176,3142024694110663074
custom,1177,-9093024014484340381
util,1178,-231529345811824992
thousand,1179,-4566956243872034800
singl,1180,-5298280888922220736
warehous,1181,-2336370356692819836
cheer,1182,2321977676259155464
emblem,1183,-6353230032148440131
diner,1184,968675669517773064
hotel,1185,-3539838877704820294
wink,1186,5783909899951384118
disreput,1187,3544258328592387192
fun,1188,-271207108559106293
repres,1189,-5395469511977169479
bright,1190,2306084911123190784
hung,1191,9085639029580682166
cocktail,1192,-3907284489851363059
karaok,1193,7750579645155734961
rock,1194,-6585235318401330416
n,1195,3446026114772298287
pinbal,1196,-4732854398392549511
disco,1197,-2382160873486105112
casino,1198,-7808611281941186281
neontrim,1199,-3716423095271025369
religi,1200,-2117199244769938304
share,1201,-6261710304510912199
lurid,1202,-778487207310992938
retro,1203,4279650410132588868
carnal,1204,2920068547511053660
vice,1205,-2110655302390152804
den,1206,2715071943842032292
told,1207,-1557666952629159727
independ,1208,5470461513656595581
newspap,1209,-3263091066915274232
process,1210,-17272949328533837
look,1211,4058734639452551731
realli,1212,3450022870250623958
give,1213,-4533244063949997245
foolishli,1214,-2523591778602838501
forgotten,1215,-6454503999516446405
pastport,1216,-6000063395999773062
woken,1217,9003324902113205202
realiz,1218,4192019798862285780
fresh,1219,652494901477498025
dinosaur,1220,-6638371714840191545
egg,1221,-934015848585613941
breakfast,1222,-5799130451221194050
robot,1223,8007321189503038648
milk…and,1224,-2650728966351614170
toupe,1225,8071636166222926675
thank,1226,105064388333634528
echo,1227,8533125246146530593
mart,1228,-4346524642170893066
necessari,1229,-8564387340137156765
trip,1230,6957176955796481756
fourth,1231,951281601632517654
dimens,1232,-3382237744285680259
–,1233,4195592052680615940
ye,1234,4776052336420164559
appar,1235,-3897515035454721421
826,1236,1867517868477311956
superhero,1237,-1230418077685645513
pirat,1238,1700078435186764146
travelthem,1239,6048307847183695872
retail,1240,5229270421873794076
boast,1241,3561551514570502952
slogan,1242,6479219880354834799
whenev,1243,5224705490526165417
alreadi,1244,6429528321401990461
humor,1245,-2948140199787388456
past,1246,-167564335892586875
present,1247,-2071147204460682605
futur,1248,-8701499012999645129
barbarian,1249,-8641630471616949149
repel,1250,3207350773633732729
michael,1251,2534375854133125474
jordan,1252,-1901748541189842000
pog,1253,-6972323020438159105
emot,1254,7004692539391055982
california,1255,-5925674854353179922
literaci,1256,7816502649494810237
tutor,1257,-2087606627297271519
window,1258,-1105083821908351160
caveman,1259,-2366039466146308392
mannequin,1260,6384141760598028946
shake,1261,-7200918438594311472
nonprofit,1262,4040923357052830105
2030,1263,-8902409790346913924
per,1264,5768243204153057435
expositori,1265,6674097336555546465
write,1266,-7094159568751145543
proce,1267,7095988005858230842
fund,1268,-8899263591928138785
theme,1269,-539145015106850341
bring,1270,8558498723286476303
advertis,1271,-5169452009736909112
826la,1272,7798298432225925745
primarili,1273,-100839118960024919
quirki,1274,7802224005241249708
item,1275,4547404857587551590
timefreezi,1276,2310589544449923594
hyper,1277,-7009502084028585998
slush,1278,4611480097084153806
ice,1279,-1854400599509438987
drink,1280,-6429949866949122279
wooli,1281,80698835871107428
mammoth,1282,-220696838963635227
chunk,1283,-4898672292529151014
brows,1284,-6051005317885323171
purchas,1285,2748692268633638726
appropri,1286,123890354594114952
freezer,1287,8344573403309791257
obscura,1288,6129620589327910452
march,1289,922345772826121001
20th,1290,1987787059457653142
2010,1291,-7586005467385479519
stdunstanintheeast,1292,-289111592221537011
lot,1293,-378145033956252246
900year,1294,-59931356895131699
1666,1295,-2944852182499210715
parish,1296,2539586659782350901
halfway,1297,-8956546492325277394
norman,1298,8404635868911648056
terribl,1299,-2109718701513392335
faith,1300,4357854128999147417
rebuilt,1301,1682016653030773475
steepl,1302,5537268636124998120
sir,1303,-4039254268020874197
christoph,1304,-6611780408204212244
wren,1305,-7870362331367143305
1941,1306,3424695925268552623
devast,1307,5146477030495947376
blitz,1308,-7762849410545685958
direct,1309,-1400754157807160499
hit,1310,-4987806140699192729
destroy,1311,-6546500721445893642
apart,1312,7243383461279967440
south,1313,4682039715168443330
threat,1314,-136282825940896262
german,1315,7172651942813709702
invas,1316,-7250507563864904353
unit,1317,1303514433991536195
kingdom,1318,-9036621425525629134
battl,1319,-6290765899738130192
britain,1320,7599355266876460037
earlier,1321,2652738225855358688
sustain,1322,-1229855384774169535
strateg,1323,-3211287196191103185
bomb,1324,-8669965271349090443
uk,1325,1823386807674078007
crescendo,1326,5156919604944435043
start,1327,1578165290866786999
septemb,1328,6717864907944948675
7th,1329,-618111566725770695
1940,1330,-5437691847508506867
nearli,1331,2756682385543400866
60,1332,-1548053939902872713
consecut,1333,3671398559088961807
29th,1334,-5983199843046182706
saw,1335,-8515966322388369060
feroc,1336,-652499026094809616
luftwaff,1337,446889292616688127
blanket,1338,-8986412991564607160
second,1339,-7264929468858121409
1000000,1340,535579251490786911
home,1341,-1774076058661904320
saxon,1342,7089887520913503352
war,1343,2133631156302946568
rubbl,1344,-5454660608518928905
slow,1345,2502835109142564427
rebuild,1346,899084780316442300
st,1347,-3963660770908625061
dunstanintheeast,1348,-5392670339544838766
ruin,1349,-2921135585278372361
1967,1350,2139925933783733635
corpor,1351,4006307813423306089
decid,1352,-905015351289601602
shell,1353,1671441703026861791
away,1354,6923683384835196388
seclud,1355,8003536830240608467
dwarf,1356,3853481233558006011
steel,1357,-203872596668042165
chrome,1358,-8302153609900786201
structur,1359,-4188461826312990080
blitzdamag,1360,-316197891983959524
tree,1361,-2689309147037572999
ivi,1362,-3001225400678018857
climb,1363,-4091570214298911458
flower,1364,-4456006813011105010
grow,1365,289416354858628046
amongst,1366,8758527059377788748
arch,1367,7387023585593429994
poignant,1368,2715994099817384493
live,1369,6054125472816860924
testament,1370,3566230382851561941
resili,1371,-3688097016652561809
queen,1372,-7901400251192689714
victoria,1373,7346308014837602658
matthew,1374,5968134241145913375
barney,1375,4059381201181663640
jule,1376,-6209079949368673546
vern,1377,-974250036637761956
floyd,1378,6599468653799274427
usual,1379,5387117007920988834
hear,1380,-8272485482936180399
sentenc,1381,8454512671528099059
quit,1382,-4241287526177436325
uncommon,1383,-7102211767107231147
fingal,1384,-4012892501988444775
cave,1385,-7883826685505553729
bear,1386,1921998212946317203
geolog,1387,3513081205997541350
unlik,1388,-5886356391634991139
72,1389,7530179360272220867
feet,1390,1808667946547709607
tall,1391,6505015660827324171
270,1392,-835465085836784376
deep,1393,5377469566957657253
astoundingli,1394,-5893763212457848550
hexagon,1395,5245773773887389613
basalt,1396,-4220734858868317137
shape,1397,5616227194563470567
neat,1398,8243797822286754658
sixsid,1399,2946427445797184789
interior,1400,-135415431043394801
fractur,1401,6499271081849117095
crude,1402,-745991769919890150
walkway,1403,6139339875880123692
insid,1404,-3084823666584714401
wellknown,1405,-3260114126934714874
wonder,1406,4481158594746991889
ancient,1407,7027754834120887660
irish,1408,4851325820456148386
scottish,1409,5449374953915329866
celtic,1410,4429870831025271129
legend,1411,-6720916188433512759
celt,1412,-851018596918470097
uamhbinn,1413,2352801192840772524
melodi,1414,-3644602607087281763
causeway,1415,5942149680792733816
ireland,1416,-8559185281693530177
hold,1417,1727720384358977634
fionn,1418,1218780416232698113
mac,1419,-1585024261982737659
cumhail,1420,-7712199467809433253
aka,1421,-4585887169542962975
finn,1422,-5057842484149921637
mccool,1423,-7530264777777262184
scotland,1424,2055242327445736884
fight,1425,-4154569279678833981
benandonn,1426,1678892215861367173
gigant,1427,-1791528110943538302
rival,1428,1721332121058994870
correct,1429,5978979246736843633
lava,1430,-2595225196431011010
ago,1431,5215310193046863462
nonetheless,1432,-5946750803490401793
deduct,1433,2915050015843768592
base,1434,6026835631092402045
